Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Razor Peptides,Abundances_WT-1,Abundances_WT-2,Abundances_RM1-1,Abundances_RM1-2,Abundances_RM2-1,Abundances_RM2-3,"Found in Sample: [S1] F1: WT-1, Sample","Found in Sample: [S6] F1: RM2-3, Sample","Found in Sample: [S3] F1: RM1-1, Sample","Found in Sample: [S4] F1: RM1-2, Sample","Found in Sample: [S5] F1: RM2-1, Sample","Found in Sample: [S2] F1: WT-2, Sample",# Protein Groups,Modifications,gene.names,locus_tag,protein
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17188.1_1135,[locus_tag=N6Q85_05900] [protein=quinone-dependent dihydroorotate dehydrogenase] [protein_id=UXK17188.1] [location=1271442..1272446] [gbkey=CDS],0,91.534,42,11,25,11,334,36.1,6.57,468,11,0,20103166.87,13495986.85,14775371.2,17668349.1,20102829.47,23659241.94,High,High,High,High,High,High,1,,_05900 ,N6Q85_05900 ,quinone-dependent dihydroorotate dehydrogenase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16114.1_9,[locus_tag=N6Q85_00045] [protein=DUF6091 family protein] [protein_id=UXK16114.1] [location=11034..12041] [gbkey=CDS],0,91.363,38,14,22,14,335,36.3,9.47,405,14,0,10224115.24,10081987.6,6313776.529,14101237.05,12918069.18,22043567.53,High,High,High,High,High,High,1,,_00045 ,N6Q85_00045 ,DUF6091 family protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14843.1_2345,[locus_tag=N6Q85_11980] [protein=HlyD family type I secretion periplasmic adaptor subunit] [protein_id=UXK14843.1] [location=complement(2529384..2530574)] [gbkey=CDS],0,91.221,43,16,31,16,396,44.3,8.13,474,16,0,26761625.39,22109095.74,11994722.11,17797619.97,16897633.81,20398707.68,High,High,High,High,High,High,1,,_11980 ,N6Q85_11980 ,HlyD family type I secretion periplasmic adaptor subunit 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16024.1_3604,[gene=pgi] [locus_tag=N6Q85_18475] [protein=glucose-6-phosphate isomerase] [protein_id=UXK16024.1] [location=complement(3844998..3846668)] [gbkey=CDS],0,90.65,23,15,33,15,556,62.7,6.89,413,15,0,35458316.22,26680593.92,20864234.22,26606609.15,29873322.18,35008514.94,High,High,High,High,High,High,1,,pgi ,N6Q85_18475 ,glucose-6-phosphate isomerase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16261.1_159,[locus_tag=N6Q85_00820] [protein=putative porin] [protein_id=UXK16261.1] [location=complement(180460..181227)] [gbkey=CDS],0,90.603,42,12,24,12,255,27.6,4.81,584,12,0,8173027.039,11117088.94,7573067.572,6757822.444,6456935.137,30284872.91,High,High,High,High,High,High,1,,_00820 ,N6Q85_00820 ,putative porin 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16085.1_3669,[locus_tag=N6Q85_18825] [protein=lytic murein transglycosylase] [protein_id=UXK16085.1] [location=complement(3915457..3916749)] [gbkey=CDS],0,89.796,34,12,30,12,430,46.9,8.22,635,12,0,15483063.2,9564975.703,8060737.708,11839185.65,10530654.87,10934952.39,High,High,High,High,High,High,1,,_18825 ,N6Q85_18825 ,lytic murein transglycosylase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14544.1_2030,[gene=queG] [locus_tag=N6Q85_10400] [protein=tRNA epoxyqueuosine(34) reductase QueG] [protein_id=UXK14544.1] [location=2192809..2193897] [gbkey=CDS],0,89.619,31,12,31,12,362,40.8,6.46,338,12,0,18704613.33,13235451.39,35383824.34,40296986.18,46989740.49,50905694.59,High,High,High,High,High,High,1,,queG,N6Q85_10400 ,tRNA epoxyqueuosine(34) reductase QueG 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17304.1_1268,[locus_tag=N6Q85_06585] [protein=AarF/UbiB family protein] [protein_id=UXK17304.1] [location=1407603..1408901] [gbkey=CDS],0,89.587,38,14,25,14,432,48.7,5.9,291,14,0,22240050.48,16402512.27,14184720.93,19091009.37,17906183.07,25806614.48,High,High,High,High,High,High,1,,_06585 ,N6Q85_06585 ,AarF/UbiB family protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14951.1_2464,[locus_tag=N6Q85_12585] [protein=FAD-binding oxidoreductase] [protein_id=UXK14951.1] [location=2648929..2650374] [gbkey=CDS],0,89.548,36,17,27,17,481,53.4,6.4,306,17,0,12237661.23,7606745.211,8502736.576,9761903.934,10797332.69,11408586.79,High,High,High,High,High,High,1,,_12585 ,N6Q85_12585 ,FAD-binding oxidoreductase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14335.1_1809,[locus_tag=N6Q85_09295] [protein=3-hydroxybutyrate dehydrogenase] [protein_id=UXK14335.1] [location=complement(1968584..1969369)] [gbkey=CDS],0,89.409,46,11,26,11,261,27.7,5.99,453,11,0,8275316.899,8183700.586,6259930.056,17321552.03,12450788.88,26778175.17,High,High,High,High,High,High,1,,_09295 ,N6Q85_09295 ,3-hydroxybutyrate dehydrogenase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16598.1_509,[gene=queA] [locus_tag=N6Q85_02680] [protein=tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA] [protein_id=UXK16598.1] [location=complement(545656..546693)] [gbkey=CDS],0,89.392,44,11,24,11,345,38.7,5.74,517,11,0,12642786.96,7987304.686,8983390.156,10385347.37,12874179.69,12437169.99,High,High,High,High,High,High,1,,queA ,N6Q85_02680 ,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16229.1_126,[locus_tag=N6Q85_00655] [protein=HPF/RaiA family ribosome-associated protein] [protein_id=UXK16229.1] [location=142759..143109] [gbkey=CDS],0,89.046,59,9,129,9,116,13.3,6.68,1687,9,0,474529072.2,295259046.9,161059231.3,289461756.8,122389632.7,245101241.3,High,High,High,High,High,High,1,,_00655 ,N6Q85_00655 ,HPF/RaiA family ribosome-associated protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14973.1_2487,[locus_tag=N6Q85_12710] [protein=NADH:flavin oxidoreductase/NADH oxidase family protein] [protein_id=UXK14973.1] [location=complement(2680487..2681731)] [gbkey=CDS],0,89.008,37,15,23,15,414,45.1,9.14,334,15,0,29035355.58,20737302.51,17203473.67,35058441.85,21460209.86,44032710.44,High,High,High,High,High,High,1,,_12710 ,N6Q85_12710 ,NADH:flavin oxidoreductase/NADH oxidase family protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17886.1_2074,[gene=dapC] [locus_tag=N6Q85_10625] [protein=succinyldiaminopimelate transaminase] [protein_id=UXK17886.1] [location=2236816..2237985] [gbkey=CDS],0,88.984,43,12,24,12,389,43.8,6.33,416,12,0,13309313.54,10384128.42,10926332.92,11682192.37,13438156.5,16688840.98,High,High,High,High,High,High,1,,dapC ,N6Q85_10625 ,succinyldiaminopimelate transaminase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16373.1_273,"[locus_tag=N6Q85_01430] [protein=UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase] [protein_id=UXK16373.1] [location=302532..304031] [gbkey=CDS]",0,88.98,32,12,37,12,499,55,5.73,621,12,0,20330858.08,12632966.21,15026823.2,15875606.25,17330477.37,20035495.2,High,High,High,High,High,High,1,,_01430 ,N6Q85_01430 ,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15574.1_3125,[gene=panC] [locus_tag=N6Q85_15995] [protein=pantoate--beta-alanine ligase] [protein_id=UXK15574.1] [location=complement(3326128..3326976)] [gbkey=CDS],0,88.902,54,13,29,13,282,31,5.34,381,13,0,19417350.52,11761551.35,13085573.15,15394461.58,16187710.49,18501861.31,High,High,High,High,High,High,1,,panC ,N6Q85_15995 ,pantoate--beta-alanine ligase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16860.1_787,[gene=lysA] [locus_tag=N6Q85_04130] [protein=diaminopimelate decarboxylase] [protein_id=UXK16860.1] [location=883214..884464] [gbkey=CDS],0,88.597,27,13,41,13,416,45.7,5.24,427,13,0,24354213.93,14839707.92,17079062.66,20856644.19,24806197.54,28489266.06,High,High,High,High,High,High,1,,lysA ,N6Q85_04130 ,diaminopimelate decarboxylase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17594.1_1571,"[locus_tag=N6Q85_08105] [protein=NADPH-dependent 2,4-dienoyl-CoA reductase] [protein_id=UXK17594.1] [location=1705491..1707515] [gbkey=CDS]",0,88.526,24,16,24,15,674,73.6,6,412,16,1,14952775.29,10470053.82,11677915.22,11524780.02,12858502.7,15792924.93,High,High,High,High,High,High,1,,_08105 ,N6Q85_08105 ,NADPH-dependent 2
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16627.1_540,[locus_tag=N6Q85_02840] [protein=response regulator] [protein_id=UXK16627.1] [location=581754..582440] [gbkey=CDS],0,88.336,62,11,23,11,228,26.7,5.68,489,11,0,8614503.176,5949028.014,6192569.658,7553425.314,7543877.604,9484077.728,High,High,High,High,High,High,1,,_02840 ,N6Q85_02840 ,response regulator 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15674.1_3229,[gene=clpP] [locus_tag=N6Q85_16515] [protein=ATP-dependent Clp endopeptidase proteolytic subunit ClpP] [protein_id=UXK15674.1] [location=complement(3439424..3440029)] [gbkey=CDS],0,88.241,38,8,78,8,201,22.5,5.43,1185,8,0,35151886.88,25153665.96,24575226.87,32346348.71,30560732.72,38005404,High,High,High,High,High,High,1,,clpP ,N6Q85_16515 ,ATP-dependent Clp endopeptidase proteolytic subunit ClpP 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16340.1_239,[gene=hisH] [locus_tag=N6Q85_01230] [protein=imidazole glycerol phosphate synthase subunit HisH] [protein_id=UXK16340.1] [location=complement(263706..264323)] [gbkey=CDS],0,88.232,59,11,23,11,205,22.8,5.88,372,11,0,22338946.22,15216563.22,17722994.54,17867254.58,24574974.78,23809343.07,High,High,High,High,High,High,1,,hisH ,N6Q85_01230 ,imidazole glycerol phosphate synthase subunit HisH 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16914.1_844,[locus_tag=N6Q85_04415] [protein=hypothetical protein] [protein_id=UXK16914.1] [location=complement(944712..945128)] [gbkey=CDS],0,88.128,48,9,35,9,138,14.7,9.48,591,9,0,30017816.78,28455239.53,18190975.39,21890487.8,23728204.37,34222901.22,High,High,High,High,High,High,1,,_04415 ,N6Q85_04415 ,hypothetical protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17199.1_1147,[locus_tag=N6Q85_05960] [protein=DUF3336 domain-containing protein] [protein_id=UXK17199.1] [location=1284082..1285590] [gbkey=CDS],0,88.125,32,15,26,15,502,57.7,8.65,358,15,0,11480469.38,8017471.944,8147373.712,11097026.08,10690240.78,15200186.9,High,High,High,High,High,High,1,,_05960 ,N6Q85_05960 ,DUF3336 domain-containing protein 
FALSE,High,Master Protein,>lcl|CP104752.1_prot_UXK18019.1_24,[locus_tag=N6Q85_19050] [protein=antibiotic biosynthesis monooxygenase] [protein_id=UXK18019.1] [location=complement(15580..15882)] [gbkey=CDS],0,87.867,88,7,23,7,100,10.7,4.84,544,7,0,54024113.22,43211172.73,34047523.84,69783155.41,50061494.18,84787638.09,High,High,High,High,High,High,1,,_19050 ,N6Q85_19050 ,antibiotic biosynthesis monooxygenase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15726.1_3285,[gene=infA] [locus_tag=N6Q85_16795] [protein=translation initiation factor IF-1] [protein_id=UXK15726.1] [location=3497279..3497500] [gbkey=CDS],0,87.689,78,5,42,5,73,8.5,9.19,655,5,0,50228036.51,27426211.8,35556252.09,39631187.03,55914852.23,44536905.25,High,High,High,High,High,High,1,,infA ,N6Q85_16795 ,translation initiation factor IF-1 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14916.1_2421,[locus_tag=N6Q85_12370] [protein=ATP phosphoribosyltransferase regulatory subunit] [protein_id=UXK14916.1] [location=complement(2606175..2607341)] [gbkey=CDS],0,87.623,41,13,37,13,388,42.8,5.11,569,13,0,28932449.14,19145607.74,19944660.09,25520308.04,33052690.38,30383638.74,High,High,High,High,High,High,1,,_12370 ,N6Q85_12370 ,ATP phosphoribosyltransferase regulatory subunit 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15872.1_3438,[locus_tag=N6Q85_17610] [protein=oxidative damage protection protein] [protein_id=UXK15872.1] [location=3670334..3670603] [gbkey=CDS],0,87.524,79,8,26,8,89,10.7,5.26,546,8,0,34023176.73,22886746.57,23874538.73,30994696.91,28676660.35,35543052.3,High,High,High,High,High,High,1,,_17610 ,N6Q85_17610 ,oxidative damage protection protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17507.1_1480,[locus_tag=N6Q85_07645] [protein=D-amino acid dehydrogenase] [protein_id=UXK17507.1] [location=1613885..1615129] [gbkey=CDS],0,87.462,27,13,30,13,414,46.5,7.62,349,13,0,10228180.95,10659627.08,6339087.854,16947268.35,9163707.491,24067345.27,High,High,High,High,High,High,1,,_07645 ,N6Q85_07645 ,D-amino acid dehydrogenase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15779.1_3340,[locus_tag=N6Q85_17080] [protein=Hsp33 family molecular chaperone HslO] [protein_id=UXK15779.1] [location=3554857..3555732] [gbkey=CDS],0,87.356,51,14,34,14,291,32.8,4.75,496,14,0,18550136.57,12156163.74,14678816.79,16237852.68,16488710.66,20749994.67,High,High,High,High,High,High,1,,_17080 ,N6Q85_17080 ,Hsp33 family molecular chaperone HslO 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17513.1_1486,[gene=glnG] [locus_tag=N6Q85_07675] [protein=nitrogen regulation protein NR(I)] [protein_id=UXK17513.1] [location=complement(1619083..1620576)] [gbkey=CDS],0,87.169,36,16,29,16,497,56.2,6.35,434,16,0,15650390.67,10834026.25,10728933.86,16253085.7,15240128.1,17803369,High,High,High,High,High,High,1,,glnG ,N6Q85_07675 ,nitrogen regulation protein NR(I) 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17793.1_1785,[gene=pqqC] [locus_tag=N6Q85_09175] [protein=pyrroloquinoline-quinone synthase PqqC] [protein_id=UXK17793.1] [location=complement(1943030..1943788)] [gbkey=CDS],0,86.935,52,9,20,9,252,29.6,6.54,436,9,0,8731901.703,6097617.531,6300153.544,7436401.517,8508912.718,9400306.682,High,High,High,High,High,High,1,,pqqC ,N6Q85_09175 ,pyrroloquinoline-quinone synthase PqqC 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16437.1_340,[locus_tag=N6Q85_01765] [protein=aspartate aminotransferase family protein] [protein_id=UXK16437.1] [location=374804..376018] [gbkey=CDS],0,86.609,40,12,22,12,404,43.2,5.67,460,12,0,12527883.91,11100474.82,8965290.145,10660922.94,13844780.73,15475752.65,High,High,High,High,High,High,1,,_01765 ,N6Q85_01765 ,aspartate aminotransferase family protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16560.1_471,[gene=rpsI] [locus_tag=N6Q85_02465] [protein=30S ribosomal protein S9] [protein_id=UXK16560.1] [location=complement(505957..506343)] [gbkey=CDS],0,86.549,60,9,77,9,128,14.3,11.12,1526,9,0,430880655.9,264125716.7,323282989.6,365518436.7,507336024.4,395438201,High,High,High,High,High,High,1,,rpsI ,N6Q85_02465 ,30S ribosomal protein S9 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14563.1_2049,[locus_tag=N6Q85_10500] [protein=YebC/PmpR family DNA-binding transcriptional regulator] [protein_id=UXK14563.1] [location=2212298..2213047] [gbkey=CDS],0,86.256,28,8,32,8,249,27,4.73,605,8,0,18922067.36,10968335.17,13504837.89,15097545.44,16769000.97,16605088.88,High,High,High,High,High,High,1,,_10500 ,N6Q85_10500 ,YebC/PmpR family DNA-binding transcriptional regulator 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17198.1_1146,[locus_tag=N6Q85_05955] [protein=ATP-binding protein] [protein_id=UXK17198.1] [location=complement(1283022..1283903)] [gbkey=CDS],0,86.145,48,11,25,11,293,33.8,5.44,391,11,0,18241592.53,12204571.79,12642884.08,16875577.97,14785503.4,21837010.74,High,High,High,High,High,High,1,,_05955 ,N6Q85_05955 ,ATP-binding protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17334.1_1299,[gene=hfq] [locus_tag=N6Q85_06740] [protein=RNA chaperone Hfq] [protein_id=UXK17334.1] [location=1446022..1446528] [gbkey=CDS],0,86.02,45,9,30,9,168,16.8,7.52,585,9,0,31071903.46,16839531.48,16924162.71,25669410.39,41386584.57,31150757,High,High,High,High,High,High,1,,hfq ,N6Q85_06740 ,RNA chaperone Hfq 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16112.1_7,[locus_tag=N6Q85_00035] [protein=ATP-binding cassette domain-containing protein] [protein_id=UXK16112.1] [location=complement(7586..9517)] [gbkey=CDS],0,86,25,14,22,14,643,72.2,5.92,405,14,0,13596834.51,9429871.998,10682645.73,10017325.03,13475178.34,14730524.66,High,High,High,High,High,High,1,,_00035 ,N6Q85_00035 ,ATP-binding cassette domain-containing protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14844.1_2346,[locus_tag=N6Q85_11985] [protein=type I secretion system permease/ATPase] [protein_id=UXK14844.1] [location=complement(2530571..2532712)] [gbkey=CDS],0,85.862,22,15,27,15,713,79.5,8.5,357,15,0,22328895.23,18213795.6,12381404.65,15185873.5,16642992.49,21419390.32,High,High,High,High,High,High,1,,_11985 ,N6Q85_11985 ,type I secretion system permease/ATPase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17844.1_1036,[locus_tag=N6Q85_05385] [protein=M1 family metallopeptidase] [protein_id=UXK17844.1] [location=1163029..1165740] [gbkey=CDS],0,85.843,21,19,29,19,903,101,8.73,395,19,0,10633415.46,7585906.245,5123233.065,6871043.554,9069865.592,7434868.409,High,High,High,High,High,High,1,,_05385 ,N6Q85_05385 ,M1 family metallopeptidase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17668.1_1649,[locus_tag=N6Q85_08495] [protein=alpha/beta hydrolase] [protein_id=UXK17668.1] [location=1790934..1791764] [gbkey=CDS],0,85.745,45,12,26,12,276,30.7,5.94,364,12,0,38690192,37451577.55,19447382.86,39569054.93,21619993.37,39876002.33,High,High,High,High,High,High,1,,_08495 ,N6Q85_08495 ,alpha/beta hydrolase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14685.1_2176,[locus_tag=N6Q85_11135] [protein=methylcrotonoyl-CoA carboxylase] [protein_id=UXK14685.1] [location=2341615..2343216] [gbkey=CDS],0,85.445,25,11,26,11,533,58,6.55,629,11,0,6619978.113,6089953.986,3512684.1,9596939.544,9786444.936,14388049.46,High,High,High,High,High,High,1,,_11135 ,N6Q85_11135 ,methylcrotonoyl-CoA carboxylase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15659.1_3214,[gene=nagZ] [locus_tag=N6Q85_16440] [protein=beta-N-acetylhexosaminidase] [protein_id=UXK15659.1] [location=3419152..3420171] [gbkey=CDS],0,85.355,23,9,38,9,339,36.9,5.03,533,9,0,20756009.71,14246930.24,15302221.8,17733935.76,16754586.2,21209687.87,High,High,High,High,High,High,1,,nagZ ,N6Q85_16440 ,beta-N-acetylhexosaminidase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15462.1_2998,[locus_tag=N6Q85_15315] [protein=NADH-quinone oxidoreductase subunit B] [protein_id=UXK15462.1] [location=complement(3177500..3178177)] [gbkey=CDS],0,85.334,53,9,37,9,225,25.5,6.57,592,9,0,25538021.18,17479287.32,20535546.15,24091444.81,23815103.01,28306774.44,High,High,High,High,High,High,1,,_15315 ,N6Q85_15315 ,NADH-quinone oxidoreductase subunit B 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14839.1_2341,[locus_tag=N6Q85_11960] [protein=O-methyltransferase] [protein_id=UXK14839.1] [location=2526305..2526973] [gbkey=CDS],0,85.306,55,9,24,9,222,24.8,5.21,512,9,0,18399443.52,13009943.93,13857649.56,15850724.67,16832680.66,18688633.5,High,High,High,High,High,High,1,,_11960 ,N6Q85_11960 ,O-methyltransferase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15958.1_3529,[locus_tag=N6Q85_18090] [protein=F0F1 ATP synthase subunit delta] [protein_id=UXK15958.1] [location=complement(3769072..3769608)] [gbkey=CDS],0,85.218,51,6,22,6,178,19.5,4.65,553,6,0,43655636.39,34013561.17,33253462.9,39271987.43,67360330.72,43177461.69,High,High,High,High,High,High,1,,_18090 ,N6Q85_18090 ,F0F1 ATP synthase subunit delta 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14840.1_2342,[locus_tag=N6Q85_11965] [protein=universal stress protein] [protein_id=UXK14840.1] [location=complement(2527090..2527932)] [gbkey=CDS],0,85.076,34,9,27,9,280,31.4,6.46,379,9,0,27709467.63,21806538.55,16755043.41,26011503.94,15791386.77,31212250.75,High,High,High,High,High,High,1,,_11965 ,N6Q85_11965 ,universal stress protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15819.1_3381,[gene=recN] [locus_tag=N6Q85_17300] [protein=DNA repair protein RecN] [protein_id=UXK15819.1] [location=3607132..3608799] [gbkey=CDS],0,84.989,25,15,34,15,555,63.1,4.98,690,15,0,9690288.691,6987402.47,7874445.647,7890203.626,9975832.432,11426402.59,High,High,High,High,High,High,1,,recN ,N6Q85_17300 ,DNA repair protein RecN 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17683.1_1665,[locus_tag=N6Q85_08575] [protein=hydrolase] [protein_id=UXK17683.1] [location=complement(1806866..1807507)] [gbkey=CDS],0,84.888,43,11,28,11,213,23.6,5.96,362,11,0,17380109.61,16266628.34,11827816.54,21838249.81,13015539.48,42689899.07,High,High,High,High,High,High,1,,_08575 ,N6Q85_08575 ,hydrolase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14503.1_1989,[gene=rsmG] [locus_tag=N6Q85_10195] [protein=16S rRNA (guanine(527)-N(7))-methyltransferase RsmG] [protein_id=UXK14503.1] [location=complement(2150591..2151223)] [gbkey=CDS],0,84.488,62,11,23,11,210,23.7,6.13,342,11,0,14820200.4,10126953.23,10650952.56,12675935.19,13047375.43,14580520.59,High,High,High,High,High,High,1,,rsmG ,N6Q85_10195 ,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16486.1_393,[gene=rpsJ] [locus_tag=N6Q85_02030] [protein=30S ribosomal protein S10] [protein_id=UXK16486.1] [location=431576..431887] [gbkey=CDS],0,84.455,56,8,43,8,103,11.7,9.25,704,8,0,163902247.5,95662950.86,115967811.9,134340366.9,202959095.4,144481065,High,High,High,High,High,High,1,,rpsJ ,N6Q85_02030 ,30S ribosomal protein S10 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15729.1_3288,[gene=leuB] [locus_tag=N6Q85_16810] [protein=3-isopropylmalate dehydrogenase] [protein_id=UXK15729.1] [location=complement(3498550..3499629)] [gbkey=CDS],0,84.367,28,8,19,8,359,38.4,5.01,392,8,0,19729522.16,13589365.68,13994684.94,18148475.46,16089843.65,20753745.17,High,High,High,High,High,High,1,,leuB ,N6Q85_16810 ,3-isopropylmalate dehydrogenase 
